"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"363","GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","25/1430","145/18903",8.47325233532642e-05,0.00130823291550919,0.00103183532631751,"FCGR3A/ERBB4/IRS1/PLXNB1/HCLS1/PDGFRA/PTPN13/EGF/TREM2/NCF1/TEK/PIP5K1B/NTRK2/MIR126/GATA3/CAT/PDGFD/PIK3C2G/DCN/FLT1/TYRO3/PIK3R5/CCL5/ERBB2/HCST",25
"364","GO:1903305","GO:1903305","regulation of regulated secretory pathway","25/1430","145/18903",8.47325233532642e-05,0.00130823291550919,0.00103183532631751,"CD84/FCGR2B/CCR2/GATA2/PFN2/P2RY1/NLGN1/HLA-F/TRPV6/SPI1/SYT7/SLC4A8/NCKAP1L/BAIAP3/DOC2A/ITGAM/LGALS9/CD300A/UNC13D/PRAM1/ADGRE2/ITGB2/HMOX1/RAC2/SYP",25
"362","GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","10/1430","32/18903",8.19020551748368e-05,0.00127151809415078,0.00100287744792451,"TMEM178A/TNFAIP6/INPP5D/TLR3/SFRP1/CCL3/FSTL3/LILRB3/LILRB1/LILRB4",10
"360","GO:0032613","GO:0032613","interleukin-10 production","15/1430","65/18903",7.93609497002298e-05,0.00123548071278474,0.000974453883037374,"FCGR2B/TIGIT/IL20RB/TLR2/TREM2/IDO1/CLEC7A/PYCARD/LGALS9/JAK3/TYROBP/LILRB1/LILRB4/BTK/SASH3",15
"361","GO:0032653","GO:0032653","regulation of interleukin-10 production","15/1430","65/18903",7.93609497002298e-05,0.00123548071278474,0.000974453883037374,"FCGR2B/TIGIT/IL20RB/TLR2/TREM2/IDO1/CLEC7A/PYCARD/LGALS9/JAK3/TYROBP/LILRB1/LILRB4/BTK/SASH3",15
"359","GO:0061138","GO:0061138","morphogenesis of a branching epithelium","30/1430","188/18903",7.79594755567463e-05,0.0012204241020304,0.000962578365545986,"TACSTD2/PBX1/PROX1/GDF7/CASR/NPNT/EGF/ADAMTS16/FGF1/VEGFA/PKHD1/TCF21/SFRP1/RDH10/GRHL2/MYC/ADM/WT1/ST14/VDR/NTN4/TBX3/COL4A1/DLL4/CTSH/ESRP2/HS3ST3B1/LHX1/BMP7/GPC3",30
"358","GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","19/1430","95/18903",7.75221652487524e-05,0.0012169680689888,0.000959852507681554,"TMIGD3/ADORA3/AIM2/NLRP3/ANXA4/CD200/HAVCR2/PKHD1/MTURN/CDKN2A/CAT/SPI1/PYCARD/NLRC5/MIR140/CDK5RAP3/FOXJ1/NLRP2/BMP7",19
"357","GO:0046942","GO:0046942","carboxylic acid transport","41/1430","290/18903",7.71540506320894e-05,0.00121458197353597,0.000957970535785724,"NR0B2/SLC6A17/SLC16A1/KCNJ10/SLC19A2/AVPR1B/SLC1A4/SFXN5/PLA2R1/SLC11A1/SLC6A1/CASR/NPY5R/SLC1A3/EMB/SLC17A4/SLC17A3/SLC17A2/SLC16A10/GJA1/SLC22A3/MPC1/ABCB4/SLC26A7/NTRK2/SLC16A12/SFXN2/FOLR3/SLC16A7/P2RX7/SLC15A4/SLC7A8/BDKRB2/PLA2G4F/NMB/ABAT/UMOD/SLC13A2/ABCC3/SLC16A5/SLC16A3",41
"353","GO:0007272","GO:0007272","ensheathment of neurons","25/1430","144/18903",7.54488013849686e-05,0.00119633477041107,0.000943578519985209,"KCNJ10/NFASC/MAL/MALL/CXCR4/SCN2A/CLDN11/ANK2/UGT8/TLR2/MAL2/NTRK2/CNTN1/WASF3/PALS1/ITGAX/FA2H/ERBB2/CNTNAP1/LGI4/KLK6/CST7/GAL3ST1/TYMP/XK",25
"354","GO:0008366","GO:0008366","axon ensheathment","25/1430","144/18903",7.54488013849686e-05,0.00119633477041107,0.000943578519985209,"KCNJ10/NFASC/MAL/MALL/CXCR4/SCN2A/CLDN11/ANK2/UGT8/TLR2/MAL2/NTRK2/CNTN1/WASF3/PALS1/ITGAX/FA2H/ERBB2/CNTNAP1/LGI4/KLK6/CST7/GAL3ST1/TYMP/XK",25
"355","GO:0046629","GO:0046629","gamma-delta T cell activation","9/1430","26/18903",7.57820601897406e-05,0.00119633477041107,0.000943578519985209,"CD247/PTPRC/ITK/JAML/CD3E/CD3G/NCKAP1L/JAG2/LILRB1",9
"356","GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","9/1430","26/18903",7.57820601897406e-05,0.00119633477041107,0.000943578519985209,"CD84/FCGR2B/CCR2/HLA-F/SPI1/NCKAP1L/LGALS9/CD300A/HMOX1",9
"352","GO:0071216","GO:0071216","cellular response to biotic stimulus","38/1430","261/18903",7.41234070551678e-05,0.00118344757855126,0.000933414076283827,"PTPN22/FCGR2B/NLRP3/CCR5/CD86/SPON2/CXCL9/CXCL10/CXCL11/CXCL13/TLR2/CD180/HAVCR2/LY86/TREM2/SERPINE1/ASS1/VIM/SPI1/CD6/CASP1/CARD16/CLEC7A/SCARB1/PYCARD/MIR140/SCIMP/CCL5/CCL3/PRKCA/HAMP/AXL/TGFB1/LILRB2/LILRA2/LILRB1/HCK/BTK",38
"351","GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","12/1430","44/18903",7.2493722026047e-05,0.0011607256916991,0.000915492767886291,"LAPTM5/GBP1/PTPN22/TRAT1/CARD11/CCR7/CD300A/LILRB4/SLA2/ADA/UBASH3A/SH2D1A",12
"347","GO:0002292","GO:0002292","T cell differentiation involved in immune response","17/1430","79/18903",6.99729980643824e-05,0.00112630509460436,0.000888344400333198,"SLAMF6/LY9/FCER1G/HLX/NLRP3/EOMES/CD86/HLA-DRA/GATA3/CRACR2A/GPR183/BATF/SPN/LGALS9/JAK3/IL12RB1/NFKBID",17
"348","GO:0086001","GO:0086001","cardiac muscle cell action potential","17/1430","79/18903",6.99729980643824e-05,0.00112630509460436,0.000888344400333198,"ATP1A1/NOS1AP/ATP1B1/SLC4A3/KCNE4/GPD1L/ANK2/DSP/GJA1/CAV1/ANK3/KCNQ1/KCNE3/GJC1/KCNJ2/NEDD4L/SCN1B",17
"349","GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","17/1430","79/18903",6.99729980643824e-05,0.00112630509460436,0.000888344400333198,"RUNX3/HLX/NLRP3/CD86/HLA-DRA/CARD11/PRKCQ/GATA3/CD3E/NCKAP1L/ARG2/BATF/LGALS9/JAK3/IL12RB1/NFKBID/SASH3",17
"350","GO:0045637","GO:0045637","regulation of myeloid cell differentiation","33/1430","214/18903",7.01435557137944e-05,0.00112630509460436,0.000888344400333198,"C1QC/CSF3R/PRMT6/RAB7B/RHEX/TMEM178A/TNFAIP6/INPP5D/HCLS1/GATA2/TLR3/LOX/CD74/TREM2/SCIN/HOXA7/MTURN/SFRP1/MYC/SPI1/CD4/NCKAP1L/EVI2B/CCL3/HOXB8/PRKCA/FSTL3/TYROBP/TGFB1/LILRB3/LILRB1/LILRB4/RASSF2",33
"346","GO:0071805","GO:0071805","potassium ion transmembrane transport","34/1430","223/18903",6.91935211400267e-05,0.00112389476533801,0.00088644331463539,"ATP1A1/KCNJ10/NOS1AP/ATP1B1/KCNK3/SLC9A4/SLC9A2/KCNE4/KCNMB2/ANK2/SLC9A3/SLC1A3/TREM2/CAV1/DPP6/KCNK9/FXYD4/ANK3/KCNMA1/KCNQ1/KCNE3/KCNJ1/WNK1/ATP12A/KCNK13/SLC12A1/NETO2/SLC12A3/KCNJ12/WNK4/KCNJ16/KCNJ2/NEDD4L/SNAP25",34
"343","GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","16/1430","71/18903",6.30305908059348e-05,0.00102850631374578,0.00081120810773244,"SLAMF6/LY9/HLX/NLRP3/EOMES/CD86/HLA-DRA/GATA3/CRACR2A/GPR183/BATF/SPN/LGALS9/JAK3/IL12RB1/NFKBID",16
"344","GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","16/1430","71/18903",6.30305908059348e-05,0.00102850631374578,0.00081120810773244,"SLAMF6/LY9/HLX/NLRP3/EOMES/CD86/HLA-DRA/GATA3/CRACR2A/GPR183/BATF/SPN/LGALS9/JAK3/IL12RB1/NFKBID",16
"345","GO:0071222","GO:0071222","cellular response to lipopolysaccharide","34/1430","222/18903",6.31378431036113e-05,0.00102850631374578,0.00081120810773244,"PTPN22/NLRP3/CCR5/CD86/SPON2/CXCL9/CXCL10/CXCL11/CXCL13/TLR2/CD180/HAVCR2/LY86/SERPINE1/ASS1/VIM/SPI1/CD6/CASP1/CARD16/SCARB1/PYCARD/MIR140/SCIMP/CCL5/CCL3/PRKCA/HAMP/AXL/TGFB1/LILRB2/LILRA2/LILRB1/HCK",34
"339","GO:0002765","GO:0002765","immune response-inhibiting signal transduction","6/1430","11/18903",6.14735856754737e-05,0.00101017997513498,0.000796753675836934,"IL20RB/HLA-G/CD33/LILRB2/LILRB1/LILRB4",6
"340","GO:0033632","GO:0033632","regulation of cell-cell adhesion mediated by integrin","6/1430","11/18903",6.14735856754737e-05,0.00101017997513498,0.000796753675836934,"CXCL13/FERMT3/CD3E/WNK1/CCL5/ADA",6
"341","GO:0045060","GO:0045060","negative thymic T cell selection","6/1430","11/18903",6.14735856754737e-05,0.00101017997513498,0.000796753675836934,"PTPRC/ZAP70/CD74/DOCK2/CD3E/CCR7",6
"342","GO:0098883","GO:0098883","synapse pruning","6/1430","11/18903",6.14735856754737e-05,0.00101017997513498,0.000796753675836934,"C1QA/C1QC/C1QB/TREM2/ITGAM/C3",6
"338","GO:0051924","GO:0051924","regulation of calcium ion transport","39/1430","268/18903",6.06324753343365e-05,0.00100814944194962,0.000795152144605702,"CD84/NOS1AP/ATP1B1/CXCR4/CASR/CXCL9/CXCL10/CXCL11/EGF/ANK2/HOMER1/STC2/CAV1/CXCL12/PLPP4/BEST1/CRACR2A/CD4/STAC3/NOS1/P2RX7/JPH4/HSPA2/IL16/HOMER2/CORO1A/RRAD/TRPV2/CCL5/CCL3/CCL4/F2RL3/JAK3/CD33/LILRB2/LILRA2/LILRB1/MCHR1/RGN",39
"337","GO:0002507","GO:0002507","tolerance induction","10/1430","31/18903",6.03784746531385e-05,0.00100690512626302,0.000794170722362537,"PDCD1/HAVCR2/HLA-G/HLA-B/IDO1/CD3E/LGALS9/FOXJ1/LILRB2/LILRB4",10
"336","GO:0036294","GO:0036294","cellular response to decreased oxygen levels","27/1430","159/18903",5.90237605351328e-05,0.000987242661331685,0.000778662454929336,"KCNK3/SCN2A/PDK1/CASR/NDNF/CCNA2/STC2/TREM2/VEGFA/GNGT1/HILPDA/SFRP1/MYC/AQP3/MIR126/STOX1/ADAM8/MIR210/CARD16/RGCC/EGLN3/NOL3/MIR140/E2F1/BMP7/HMOX1/CYBB",27
"332","GO:0002396","GO:0002396","MHC protein complex assembly","8/1430","20/18903",5.80512961331247e-05,0.000973875475427346,0.000768119428174669,"HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DPA1/HLA-DPB1",8
"333","GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","8/1430","20/18903",5.80512961331247e-05,0.000973875475427346,0.000768119428174669,"HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DPA1/HLA-DPB1",8
"334","GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","8/1430","20/18903",5.80512961331247e-05,0.000973875475427346,0.000768119428174669,"CD96/HAVCR2/HLA-F/HLA-G/HLA-A/HLA-B/LGALS9/LILRB1",8
"335","GO:0030002","GO:0030002","cellular anion homeostasis","8/1430","20/18903",5.80512961331247e-05,0.000973875475427346,0.000768119428174669,"ENPP1/TBXAS1/KCNQ1/KCNE3/WNK1/CKB/UMOD/WNK4",8
"331","GO:0031663","GO:0031663","lipopolysaccharide-mediated signaling pathway","15/1430","63/18903",5.3942812315402e-05,0.000915887024811358,0.000722382517602665,"PTPN22/TLR2/CD180/LY86/SPI1/CD6/CARD16/SCARB1/SCIMP/CCL5/CCL3/PRKCA/TGFB1/LILRA2/HCK",15
"329","GO:0098581","GO:0098581","detection of external biotic stimulus","9/1430","25/18903",5.3101028231882e-05,0.000904326602009627,0.000713264529137018,"CD1D/NLRC4/TLR2/HLA-A/HLA-B/C4B/TREM2/CLEC7A/SCARB1",9
"330","GO:0098719","GO:0098719","sodium ion import across plasma membrane","9/1430","25/18903",5.3101028231882e-05,0.000904326602009627,0.000713264529137018,"SLC9A4/SLC9A2/SLC6A1/SLC9A3/SCNN1A/SCNN1G/SCNN1B/SLC5A2/SLC5A1",9
"327","GO:0009410","GO:0009410","response to xenobiotic stimulus","56/1430","432/18903",5.22724979068534e-05,0.000895897384739467,0.000706616199126783,"CYP2J2/VAV3/GSTM3/ATP1A1/FMO5/AIM2/KCNK3/CYP26B1/EMX1/CXCR4/IGFBP2/UCHL1/HADH/TLR3/SLC6A3/SLC1A3/OXCT1/CRHBP/LOX/TFAP2B/ABCB1/CYP3A5/SFRP1/MYC/PLIN2/CA9/FBP1/ASS1/CARD9/GATA3/GSTO2/KCNQ1/CAT/CCND1/NNMT/ENO2/NCKAP1L/NOS1/P2RX7/PNP/PGF/SORD/ABAT/UMOD/SCNN1B/CES3/HSD11B2/CDH3/CDH1/WNK4/ABCC3/TYMS/VAV1/E2F1/HMOX1/CYBB",56
"328","GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","7/1430","15/18903",5.22872495008087e-05,0.000895897384739467,0.000706616199126783,"FCGR1A/FCGR2B/IL20RB/NPY5R/CCR7/C3/BTK",7
"326","GO:0018212","GO:0018212","peptidyl-tyrosine modification","51/1430","382/18903",5.18796648997501e-05,0.00089436722925336,0.000705409328036317,"TNFRSF18/TNFRSF14/FCGR1A/PTPRC/ALKAL2/ZAP70/ERBB4/EPHA3/HCLS1/DOK7/PDGFRA/BTC/EGF/CSF1R/CD74/ITK/TREM2/VEGFA/FRK/NCF1/CAV1/EPHA1/SFRP1/TEK/NTRK2/AFAP1L2/PDGFD/CD3E/CD4/GPRC5A/CNTN1/ITGA5/FLT1/TYRO3/CSPG4/LRRK1/GPRC5B/CCL5/ERBB2/CD300A/MATK/JAK3/AXL/TGFB1/CADM4/CBLC/LILRB4/HCK/CD40/ITGB2/BTK",51
"324","GO:0071453","GO:0071453","cellular response to oxygen levels","29/1430","175/18903",5.07567987004278e-05,0.000880129028776642,0.000694179310765769,"KCNK3/SCN2A/PDK1/ATP6V1A/CASR/NDNF/CCNA2/STC2/TREM2/VEGFA/GNGT1/CAV1/HILPDA/SFRP1/MYC/AQP3/MIR126/STOX1/ADAM8/MIR210/CARD16/RGCC/EGLN3/NOL3/MIR140/E2F1/BMP7/HMOX1/CYBB",29
"325","GO:0007160","GO:0007160","cell-matrix adhesion","36/1430","238/18903",5.0897141343845e-05,0.000880129028776642,0.000694179310765769,"AJAP1/VCAM1/DISC1/EPB41L5/HOXD3/ITGA4/EPHA3/CD96/NPNT/VEGFA/PKHD1/CCN2/HOXA7/SERPINE1/EPHA1/SFRP1/FREM1/CDKN2A/TEK/VWA2/FERMT3/CD3E/ITGA5/FBLN5/CORO2B/ITGAL/ITGAM/ITGAX/CCR7/COL5A3/BCAM/SIGLEC1/ITGB2/PARVG/GPM6B/L1CAM",36
"323","GO:0055081","GO:0055081","anion homeostasis","13/1430","49/18903",5.01994094260345e-05,0.000873438640787349,0.000688902437976311,"ATP6V1B1/TFAP2B/ENPP3/ENPP1/TBXAS1/KCNQ1/KCNE3/WNK1/CKB/SLC12A1/UMOD/SLC12A3/WNK4",13
"322","GO:0072088","GO:0072088","nephron epithelium morphogenesis","17/1430","77/18903",4.96122215615944e-05,0.000865902748994287,0.000682958695638685,"TACSTD2/PBX1/NPNT/IRX2/IRX1/ADAMTS16/FGF1/VEGFA/TCF21/MYC/GATA3/WT1/IRX3/HS3ST3B1/LHX1/WNK4/GPC3",17
"321","GO:0048732","GO:0048732","gland development","57/1430","441/18903",4.88253887232849e-05,0.000854824562694271,0.000674221058907206,"RAP1GAP/WLS/ACADM/TGFBR3/PBX1/IRF6/PROX1/HLX/GDF7/HK2/INHBB/TFCP2L1/HOXD3/ERBB4/GATA2/PDGFRA/EGF/SLC6A3/CDO1/FGF1/CSF1R/FOXC1/VEGFA/TCF21/COBL/CAV1/EZH2/SFRP1/CDKN2B/PTPN3/ASS1/GATA3/NRG3/WT1/SLC29A2/CCND1/ACAT1/CADM1/VDR/NTN4/TBX3/CRIP1/ALDH1A2/CCNB2/ESRP2/CDH1/FA2H/CDK5RAP3/HOXB9/TYMS/HAMP/TGFB1/ADA/BMP7/HMOX1/RGN/APLN",57
"320","GO:0006874","GO:0006874","cellular calcium ion homeostasis","41/1430","284/18903",4.78162852321896e-05,0.00083977350939033,0.000662349924712995,"MCOLN3/SYPL2/ATP1B1/PTPRC/DISC1/TMEM178A/ATP2B2/CCR2/CCR5/PTH1R/CASR/P2RY1/CXCL9/CXCL10/CXCL11/MCUB/ANK2/STC2/SCGN/PKHD1/CAV2/CAV1/CALB1/CXCL12/ITPR2/VDR/NOS1/P2RX7/JPH4/UMOD/CORO1A/NOL3/CCL5/CCL3/CCR7/F2RL3/CD40/TRPM2/XK/RGN/FATE1",41
"319","GO:0006816","GO:0006816","calcium ion transport","57/1430","440/18903",4.58023844743705e-05,0.000806926021147217,0.000636442306621264,"MCOLN3/ANXA9/CD84/NOS1AP/ATP1B1/PTPRC/CXCR4/ATP2B2/CCR5/CACNA2D2/CACNA2D3/CASR/CXCL9/CXCL10/CXCL11/MCUB/EGF/ANK2/HOMER1/STC2/CCN2/CAV1/TRPV6/BSPRY/SLC25A25/NCS1/CXCL12/PLPP4/BEST1/CRACR2A/CD4/ITPR2/VDR/STAC3/NOS1/P2RX7/JPH4/HSPA2/IL16/HOMER2/CORO1A/RRAD/NOL3/TRPV2/CCL5/CCL3/CCL4/CCR7/F2RL3/JAK3/CD33/LILRB2/LILRA2/LILRB1/TRPM2/MCHR1/RGN",57
"318","GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","51/1430","380/18903",4.51820783414985e-05,0.000798500881381201,0.000629797192638366,"TNFRSF18/TNFRSF14/FCGR1A/PTPRC/ALKAL2/ZAP70/ERBB4/EPHA3/HCLS1/DOK7/PDGFRA/BTC/EGF/CSF1R/CD74/ITK/TREM2/VEGFA/FRK/NCF1/CAV1/EPHA1/SFRP1/TEK/NTRK2/AFAP1L2/PDGFD/CD3E/CD4/GPRC5A/CNTN1/ITGA5/FLT1/TYRO3/CSPG4/LRRK1/GPRC5B/CCL5/ERBB2/CD300A/MATK/JAK3/AXL/TGFB1/CADM4/CBLC/LILRB4/HCK/CD40/ITGB2/BTK",51
"317","GO:0030101","GO:0030101","natural killer cell activation","20/1430","99/18903",4.36522236105367e-05,0.00077389746590289,0.000610391876553113,"ZNF683/PTPN22/CD2/SLAMF7/CD244/FCGR3A/PBX1/PTPRC/HAVCR2/HLA-F/PRDM1/TOX/GATA3/TYRO3/CORO1A/UNC13D/TYROBP/AXL/NKG7/IL2RB",20
"316","GO:0055078","GO:0055078","sodium ion homeostasis","14/1430","55/18903",4.30222670484579e-05,0.00076514285067194,0.000603486897205383,"ATP1A1/ATP1B1/ATP6V1B1/TACR1/SLC1A3/TFAP2B/SCNN1A/ATP12A/SLC12A1/UMOD/SCNN1G/SCNN1B/SLC12A3/AVPR2",14
"315","GO:0045216","GO:0045216","cell-cell junction organization","33/1430","208/18903",3.946809106215e-05,0.000704160862759629,0.000555388910485259,"CLDN19/GRHL1/ILDR1/CLDN11/CLDN16/ANK2/UGT8/CDH6/MARVELD2/OCLN/CSF1R/DSP/VEGFA/PKHD1/GJA1/MICALL2/CAV1/GRHL2/AJM1/MPP7/PTPRO/CLDN10/IRX3/CDH1/MARVELD3/CLDN7/CNTNAP1/GJC1/PRKCA/TJP3/TGFB1/CLDN8/GJB1",33
"314","GO:0002526","GO:0002526","acute inflammatory response","22/1430","114/18903",3.88560809814046e-05,0.000695449602278643,0.00054851812609016,"PTGER3/VCAM1/FCGR1A/FCGR3A/FCGR2B/NLRP3/TACR1/DNASE1L3/IL20RB/NPY5R/OSMR/ASS1/GATA3/ADAM8/CD6/CD163/DNASE1/CCR7/CREB3L3/C3/HAMP/BTK",22
"313","GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","23/1430","122/18903",3.85376854437197e-05,0.00069195460764762,0.000545761538266366,"C1QC/TMEM178A/TNFAIP6/INPP5D/HCLS1/GATA2/TLR3/CD74/TREM2/HOXA7/SFRP1/MYC/CD4/EVI2B/CCL3/PRKCA/FSTL3/TYROBP/TGFB1/LILRB3/LILRB1/LILRB4/RASSF2",23
"312","GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","36/1430","234/18903",3.53440470852774e-05,0.000636645976343779,0.000502138266788472,"PTPN22/FCGR2B/NLRP3/CCR5/CD86/SPON2/CXCL9/CXCL10/CXCL11/CXCL13/TLR2/CD180/HAVCR2/LY86/TREM2/SERPINE1/ASS1/VIM/SPI1/CD6/CASP1/CARD16/SCARB1/PYCARD/MIR140/SCIMP/CCL5/CCL3/PRKCA/HAMP/AXL/TGFB1/LILRB2/LILRA2/LILRB1/HCK",36
"311","GO:0001508","GO:0001508","action potential","26/1430","146/18903",3.4920044494546e-05,0.000631031029129738,0.000497709620465504,"CLDN19/ATP1A1/NOS1AP/ATP1B1/TACR1/SCN2A/SLC4A3/KCNE4/GPD1L/KCNMB2/ANK2/DSP/GJA1/CAV1/NTRK2/PTPN3/ANK3/KCNQ1/KCNE3/CNTNAP1/GJC1/KCNJ2/NEDD4L/GNA15/SCN1B/MYH14",26
"310","GO:0072078","GO:0072078","nephron tubule morphogenesis","17/1430","75/18903",3.46727824806361e-05,0.000628583992068307,0.000495779582431099,"TACSTD2/PBX1/NPNT/IRX2/IRX1/ADAMTS16/FGF1/VEGFA/TCF21/MYC/GATA3/WT1/IRX3/HS3ST3B1/LHX1/WNK4/GPC3",17
"309","GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","14/1430","54/18903",3.44475713642458e-05,0.000626522171738063,0.00049415337426278,"ATP1A1/NOS1AP/KCNE4/GPD1L/ANK2/DSP/GJA1/CAV1/KCNQ1/KCNE3/GJC1/KCNJ2/NEDD4L/SCN1B",14
"308","GO:0033674","GO:0033674","positive regulation of kinase activity","63/1430","496/18903",3.40858304550953e-05,0.00062195573752479,0.000490551715811368,"VAV3/FCGR1A/PTPRC/PFKFB2/PROX1/ALKAL2/ERBB4/SLC11A1/IRS1/EPHA3/CD86/DOK7/ADRA2C/PDGFRA/MOB1B/BTC/BMPR1B/EGF/TLR3/FGF1/CSF1R/CD74/LCP2/FGD2/TREM2/VEGFA/TPD52L1/NCF1/PILRB/EPHA1/EZH2/TCIM/TEK/NTRK2/STOX1/NRG3/AFAP1L2/ADAM8/CCND1/PDGFD/WNK1/CD4/GPRC5A/NCKAP1L/P2RX7/FLT1/RGCC/CAB39L/TYRO3/GPRC5B/PIK3R6/PIK3R5/CCL5/ERBB2/CCR7/WNK4/CD300A/AXL/TGFB1/RASSF2/CD40/TENM1/MTCP1",63
"307","GO:0001914","GO:0001914","regulation of T cell mediated cytotoxicity","12/1430","41/18903",3.35719279045804e-05,0.000614574054800462,0.000484729601941327,"CD1D/FCGR2B/PTPRC/HLA-F/HLA-G/HLA-A/HLA-B/HLA-DRA/NCKAP1L/P2RX7/IL12RB1/LILRB1",12
"305","GO:0031294","GO:0031294","lymphocyte costimulation","13/1430","47/18903",3.10061996251117e-05,0.0005694602676246,0.000449147253599399,"TNFRSF14/HHLA2/CD86/CARD11/CAV1/CD5/CD3E/TNFSF13B/CCR7/VAV1/LILRB2/LILRB4/LGALS1",13
"306","GO:0097028","GO:0097028","dendritic cell differentiation","13/1430","47/18903",3.10061996251117e-05,0.0005694602676246,0.000449147253599399,"FCGR2B/BATF3/HLA-G/HLA-B/TREM2/SPI1/BATF/LGALS9/CCR7/AXL/LILRB2/LILRB1/TRPM2",13
"303","GO:0033004","GO:0033004","negative regulation of mast cell activation","7/1430","14/18903",2.98372727701647e-05,0.000552022208939794,0.000435393429826835,"CD84/ENPP3/LGALS9/MILR1/CD300A/CD300LF/HMOX1",7
"304","GO:2000425","GO:2000425","regulation of apoptotic cell clearance","6/1430","10/18903",2.98602760707646e-05,0.000552022208939794,0.000435393429826835,"C2/C4A/C4B/TREM2/CD300LF/C3",6
"302","GO:0045576","GO:0045576","mast cell activation","16/1430","67/18903",2.9505196411369e-05,0.000549070211363886,0.000433065117073108,"CD84/GATA2/RHOH/HAVCR1/LCP2/ENPP3/LAT2/LGALS9/MILR1/CD300A/CD300LF/UNC13D/ADGRE2/HMOX1/RAC2/BTK",16
"301","GO:0045471","GO:0045471","response to ethanol","24/1430","128/18903",2.89673373374373e-05,0.000540851946300325,0.000426583170232378,"NR0B2/VCAM1/TACR1/ST6GAL1/USP46/HPGD/SLC6A3/OXCT1/CRHBP/CDO1/TBXAS1/GNRH1/GATA3/CAT/CCND1/ITPR2/ABAT/ADCY7/CLDN7/TYMS/ATP5F1A/HAMP/RGS19/CYBB",24
"300","GO:0042100","GO:0042100","B cell proliferation","21/1430","104/18903",2.85998293689695e-05,0.000535770136845362,0.000422575022711335,"TNFRSF4/VAV3/MNDA/FCGR2B/PTPRC/INPP5D/GAPT/CD180/CD74/CARD11/NCKAP1L/GPR183/TNFSF13B/IKZF3/CD300A/CD70/TYROBP/ADA/CD40/BTK/SASH3",21
"299","GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation","14/1430","53/18903",2.74083439337023e-05,0.00051516686591106,0.000406324718552439,"RUNX3/HLX/NLRP3/ZAP70/CD86/HLA-DRA/NCKAP1L/PNP/LGALS9/IL12RB1/NFKBID/LILRB4/ADA/SASH3",14
"297","GO:0048872","GO:0048872","homeostasis of number of cells","43/1430","296/18903",2.71637244025969e-05,0.000513998428258631,0.000405403143172335,"TGFBR3/RHEX/EMX1/INPP5D/HCLS1/GATA2/IL20RB/GAPT/GCNT4/CD74/VEGFA/CARD11/IKZF1/EZH2/LRRC19/SIT1/CARD9/GATA3/KCNQ1/SPI1/NCKAP1L/P2RX7/SLC15A4/GPR183/TNFSF13B/CCNB2/SCNN1B/CORO1A/LGALS9/CCR7/SLC4A1/CDK5RAP3/HOXB6/JAK3/HAMP/AXL/FOXA3/RASSF2/ADA/HMOX1/BTK/SLC25A5/SASH3",43
"298","GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","45/1430","315/18903",2.72547209290164e-05,0.000513998428258631,0.000405403143172335,"GBP1/PTPN22/XCL2/PTPRC/ALKAL2/ERBB4/CCL20/ACKR3/CASR/P2RY1/PDGFRA/NPNT/NPY5R/FGF1/CSF1R/CD74/HAVCR2/TREM2/PKHD1/CCN2/MTURN/DUSP4/DUSP26/TEK/CARD9/MIR126/CAVIN3/TBC1D10C/PDGFD/CD4/LMO3/GPR183/PYCARD/SCIMP/LGALS9/CCL5/CCL18/CCL3/CCL4/ERBB2/CCR7/PRKCA/TGFB1/RPS6KA6/DUSP9",45
"295","GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","19/1430","88/18903",2.54828924928842e-05,0.000484041602179387,0.00038177546109335,"RUNX3/SLAMF6/LY9/HLX/NLRP3/CD86/HLA-DRA/TOX/GATA3/CRACR2A/NCKAP1L/GPR183/BATF/SPN/LGALS9/JAK3/IL12RB1/NFKBID/SASH3",19
