"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"155","GO:0006469","GO:0006469","negative regulation of protein kinase activity","28/1066","216/18903",3.42344530061411e-05,0.00119025462741996,0.000965771937436402,"CAMK2N1/EPHB2/PPARG/SH3BP5/HEG1/UCHL1/SNCA/DUSP1/PKIB/CAV1/NCAPG2/FABP4/CDKN2A/CDKN2B/THY1/UBASH3B/GPRC5A/PTPRB/PLK1/DBNDD1/SRCIN1/CDK5RAP3/CEACAM1/CBLC/RASIP1/PTPRH/BMP2/ADARB1",28
"152","GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","18/1066","108/18903",3.22526674773796e-05,0.00114290310157099,0.000927350935907623,"RSPO1/ASPM/WNT3A/ZEB2/DKK2/FGF2/SEMA5A/SOX4/CAV1/RSPO2/RECK/WNK2/FGFR2/LGR4/LRRK2/SCEL/CDH3/GPC3",18
"153","GO:0034501","GO:0034501","protein localization to kinetochore","7/1066","18/18903",3.26604337802805e-05,0.00114290310157099,0.000927350935907623,"TTK/MTBP/CDK1/KNTC1/CDT1/AURKB/NDC80",7
"154","GO:1903083","GO:1903083","protein localization to condensed chromosome","7/1066","18/18903",3.26604337802805e-05,0.00114290310157099,0.000927350935907623,"TTK/MTBP/CDK1/KNTC1/CDT1/AURKB/NDC80",7
"150","GO:0072163","GO:0072163","mesonephric epithelium development","17/1066","98/18903",3.12260876099373e-05,0.00111441977569505,0.000904239581259529,"KIF26B/EPCAM/ROBO2/SLIT2/NPNT/FGF2/TCF21/BMPER/FGFR2/LGR4/CAT/SIX1/SIX4/GREM1/TMEM59L/BMP2/GPC3",17
"151","GO:0072164","GO:0072164","mesonephric tubule development","17/1066","98/18903",3.12260876099373e-05,0.00111441977569505,0.000904239581259529,"KIF26B/EPCAM/ROBO2/SLIT2/NPNT/FGF2/TCF21/BMPER/FGFR2/LGR4/CAT/SIX1/SIX4/GREM1/TMEM59L/BMP2/GPC3",17
"149","GO:0042692","GO:0042692","muscle cell differentiation","44/1066","409/18903",3.05292798361718e-05,0.0011041764364908,0.000895928141571582,"LMOD1/WNT3A/TMEM182/FHL2/UCHL1/NPNT/NLN/CAV2/EZH2/PGM5/TMOD1/ENG/ITGA8/NEBL/ZEB1/CDK1/MYOZ1/FGFR2/ADAM12/BDNF/BARX2/TBX5/TBX3/EDNRB/CFL2/SIX1/SIX4/GREM1/MESP1/TMEM204/MYH11/FOXF1/KAT2A/RAMP2/TBX2/GATA6/COMP/CEACAM5/TNNT1/BMP2/MYL9/JAM2/RCAN1/PDGFB",44
"148","GO:0001763","GO:0001763","morphogenesis of a branching structure","27/1066","203/18903",2.97293771218266e-05,0.00108251090074003,0.000878348738009018,"TIE1/TGFBR2/SLIT2/NPNT/FGF2/HHIP/NOTCH4/TCF21/HOXA5/SULF1/RSPO2/ENG/FGFR2/LGR4/MDK/LRRK2/NTN4/TBX3/SIX1/SIX4/GREM1/FOXF1/TBX2/TMEM59L/RASIP1/BMP2/GPC3",27
"147","GO:0045860","GO:0045860","positive regulation of protein kinase activity","45/1066","420/18903",2.75234000466327e-05,0.00100900410102928,0.000818705361931346,"CLSPN/CKS1B/KIF14/WNT3A/ALKAL2/SLC11A1/TGFBR2/ECT2/SNCA/CENPE/PDE5A/FGF2/GHR/CCNB1/HBEGF/ADRB2/NEDD9/AGER/SASH1/EZH2/ANGPT1/SLC1A1/TLR4/ADAM8/FZD4/CCND2/GPRC5A/LRRK2/IL23A/PLA2G1B/RGCC/GAS6/GREM1/CEMIP/EMP2/CDK5R1/SRCIN1/CDC6/ACE/CARD14/LILRA5/ANGPT4/BMP2/CASS4/PDGFB",45
"146","GO:0001657","GO:0001657","ureteric bud development","17/1066","97/18903",2.72181248023641e-05,0.00100464708602699,0.000815170082401014,"KIF26B/EPCAM/ROBO2/SLIT2/NPNT/FGF2/TCF21/BMPER/FGFR2/LGR4/CAT/SIX1/SIX4/GREM1/TMEM59L/BMP2/GPC3",17
"145","GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","29/1066","224/18903",2.55829366338187e-05,0.000950803072549305,0.000771481080049968,"WNT3A/GPBAR1/WNT7A/HYAL1/GATA2/AGTR1/ODAM/FGF2/SEMA5A/SPINK1/FLT4/RUNX2/CAV2/TEK/JCAD/FGFR2/MDK/MMP12/JAML/ACVRL1/HSF4/CDH3/CDH13/NME1/C5AR1/BMP2/PDGFB/VEGFD/PLXNB3",29
"142","GO:0051302","GO:0051302","regulation of cell division","26/1066","190/18903",2.52330352570704e-05,0.000949073662450469,0.000770077837665273,"CDCA8/TAL1/ASPM/KIF14/PRKCE/ECT2/FGF2/PLK4/SOX17/FGFR2/E2F8/CAT/MDK/KIF23/BLM/PLK1/ORC6/AURKB/MYO19/CDC6/KAT2A/KIF18B/AURKA/SUSD2/PDGFB/VEGFD",26
"143","GO:0048771","GO:0048771","tissue remodeling","25/1066","179/18903",2.53029806140202e-05,0.000949073662450469,0.000770077837665273,"TIE1/LEPR/S1PR1/EPAS1/PPARG/PTH1R/CLDN18/SPP1/ADRB2/FLT4/IL20RA/CAV1/ADAM8/LGR4/MDK/SYT7/UBASH3B/ACVRL1/IL23A/GREM1/P3H4/ACE/ACP5/CEACAM1/TIMP1",25
"144","GO:0048645","GO:0048645","animal organ formation","14/1066","69/18903",2.53602908504115e-05,0.000949073662450469,0.000770077837665273,"WNT3A/TGFBR2/ROBO2/FGF2/SOX17/SULF1/FGFR2/FOLR1/TBX5/SIX1/MESP1/EMP2/GATA6/BMP2",14
"141","GO:0044839","GO:0044839","cell cycle G2/M phase transition","23/1066","157/18903",2.43784603037193e-05,0.00093174129487052,0.000756014364327361,"CLSPN/ORC1/NES/KIF14/DTL/CENPF/CDC25A/CCNA2/CCNB1/CDC25C/CDK1/CHEK1/FOXM1/CCNB2/BLM/PKMYT1/PLK1/AURKB/CDC6/CDK5RAP3/NDC80/AURKA/FHL1",23
"140","GO:0061097","GO:0061097","regulation of protein tyrosine kinase activity","17/1066","96/18903",2.3673552786161e-05,0.000911262685461582,0.000739398032133179,"WNT3A/ALKAL2/SH3BP5/HBEGF/NEDD9/CAV1/NCAPG2/THY1/GPRC5A/GAS6/GREM1/SRCIN1/ACE/CBLC/LILRA5/CASS4/PDGFB",17
"138","GO:0003014","GO:0003014","renal system process","20/1066","125/18903",2.22612470863844e-05,0.000863063744953419,0.000700289438824995,"GJA5/NPR1/CD34/SLC15A2/AGTR1/WFS1/ABCG2/ADGRF5/AQP1/SULF1/FOLR1/EDNRB/GAS6/TMEM63C/CORO2B/EMP2/ACE/AQP4/PDGFB/AVPR2",20
"139","GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","20/1066","125/18903",2.22612470863844e-05,0.000863063744953419,0.000700289438824995,"PRKCE/LIMS2/ABI3BP/NPNT/NDNF/NEDD9/UTRN/AGR2/TEK/SPOCK2/MDK/THY1/EMP2/CDH13/FOXF1/RAC3/MYADM/FERMT1/CASS4/PDGFB",20
"137","GO:0061138","GO:0061138","morphogenesis of a branching epithelium","26/1066","188/18903",2.09247562476254e-05,0.000823091324222286,0.000667855839052139,"TIE1/TGFBR2/SLIT2/NPNT/FGF2/HHIP/NOTCH4/TCF21/HOXA5/SULF1/RSPO2/ENG/FGFR2/LGR4/MDK/NTN4/TBX3/SIX1/SIX4/GREM1/FOXF1/TBX2/TMEM59L/RASIP1/BMP2/GPC3",26
"136","GO:0050727","GO:0050727","regulation of inflammatory response","45/1066","414/18903",1.9256740640146e-05,0.000763048347865787,0.000619137001696336,"CAMK2N1/FGR/SMPDL3B/AIM2/NLRC4/IL1RL2/CALCRL/FANCD2/PPARG/AGTR1/SNCA/PTGER4/F12/AGER/ZP3/LPL/PBK/FABP4/CCN4/IL33/TEK/KLF4/TLR4/PTGES/ALOX5/FFAR4/ADAM8/MDK/LRRK2/IL23A/ALOX5AP/EDNRB/DUOXA1/C2CD4A/MEFV/CDH5/WFDC1/FOXF1/FANCA/BCL6B/ACE/ACP5/LILRA5/MMP9/FOXP3",45
"135","GO:0001933","GO:0001933","negative regulation of protein phosphorylation","39/1066","338/18903",1.78343663729076e-05,0.000711921484322957,0.000577652693279207,"CAMK2N1/EPHB2/XDH/PID1/PPARG/SH3BP5/HEG1/SLIT2/UCHL1/SNCA/SPINK1/DUSP1/PKIB/IGFBP3/CAV1/NCAPG2/PBK/FABP4/ANGPT1/CDKN2A/CDKN2B/ENG/THY1/UBASH3B/GPRC5A/LRRK2/PTPRB/GREM1/PLK1/DBNDD1/SRCIN1/CDK5RAP3/CEACAM1/CBLC/RASIP1/MYADM/PTPRH/BMP2/ADARB1",39
"134","GO:0030282","GO:0030282","bone mineralization","20/1066","123/18903",1.74556600018822e-05,0.00070200411753838,0.000569605747429839,"ALPL/FGR/S1PR1/PKDCC/CLEC3B/PTH1R/ADRB2/TFAP2A/RSPO2/ALOX5/FGFR2/LGR4/MMP13/CYP27B1/KL/GREM1/COMP/BMP2/GPM6B/GPC3",20
"132","GO:0006268","GO:0006268","DNA unwinding involved in DNA replication","8/1066","22/18903",1.56585650038093e-05,0.000639103694669061,0.000518568379575408,"MCM2/HMGA1/MCM4/RECQL4/RAD51/BLM/GINS2/GINS1",8
"133","GO:0050818","GO:0050818","regulation of coagulation","15/1066","75/18903",1.57730175154918e-05,0.000639103694669061,0.000518568379575408,"EPHB2/CD34/FAP/PROS1/F11/F12/ADTRP/CAV1/PRKG1/PLAU/UBASH3B/CPB2/CEACAM1/THBD/PDGFB",15
"131","GO:0072006","GO:0072006","nephron development","23/1066","152/18903",1.42883772646704e-05,0.000587786756330603,0.000476929844575661,"CD34/KIF26B/COL4A4/COL4A3/NPNT/FGF2/IRX2/TCF21/AQP1/SULF1/ANGPT1/TEK/PLCE1/LGR4/EDNRB/SIX1/SIX4/GREM1/PECAM1/TMEM59L/BMP2/PDGFB/GPC3",23
"130","GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","20/1066","121/18903",1.36025568836286e-05,0.000563878300352883,0.000457530536798327,"BMP8A/TGFBR3/ZEB2/PPARG/TGFBR2/NPNT/SCUBE3/TTK/SULF1/CDKN2B/ENG/ITGA8/GDF10/ACVRL1/ZNF423/CDH5/GATA6/FERMT1/BMP2/GPC3",20
"128","GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","15/1066","74/18903",1.3303844680403e-05,0.00055740781721509,0.00045228039040765,"NEK2/RFC4/FGF2/FGFR4/PKIB/DSCC1/KLF4/PRKCQ/RGCC/GREM1/CHTF18/GINS2/AURKB/GINS1/PDGFB",15
"129","GO:0030900","GO:0030900","forebrain development","43/1066","383/18903",1.33430336650114e-05,0.00055740781721509,0.00045228039040765,"EPHB2/MFSD2A/SLC2A1/STIL/ASPM/KIF14/WNT3A/OTX1/COL3A1/WNT7A/ROBO2/GATA2/TACC3/SLIT2/ANXA3/NDNF/FGF2/SLC7A11/SEMA5A/PITX1/PHACTR1/ID4/MDGA1/AQP1/EZH2/DLC1/TACC1/ZEB1/PRKG1/FGFR2/MDK/NRGN/LRRK2/TBX3/SSTR1/RTN4RL1/ATP1B2/CDK5R1/KAT2A/RAC3/WDR62/BMP2/AVPR2",43
"127","GO:0008038","GO:0008038","neuron recognition","12/1066","48/18903",1.0234633570434e-05,0.000434286931583219,0.000352380172827044,"EPHB2/NEXN/IGSF9/CNTN6/ROBO2/SEMA5A/PCDH12/TNFRSF21/CRTAC1/ROBO4/CDK5R1/VSTM2L",12
"126","GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","35/1066","282/18903",9.97655670330505e-06,0.000426695746619928,0.000346220689603418,"NEXN/NTNG1/IGSF9/NECTIN4/SELP/CNTN6/TGFBR2/ROBO2/CLDN18/SPARCL1/PCDHGB7/PCDHGC3/PCDH12/MDGA1/CLDN3/KLF4/CADM1/JAML/ESAM/ROBO4/PCDH17/CLDN10/CDH5/CDH3/CDH13/PECAM1/PTPRM/CEACAM5/CEACAM1/MYADM/BMP2/FLRT3/VSTM2L/CLDN5/PLXNB3",35
"125","GO:0043542","GO:0043542","endothelial cell migration","35/1066","281/18903",9.22650538959859e-06,0.000397773100356374,0.000322752870639095,"EDN2/ATOH8/FAP/PPARG/WNT7A/GATA2/S100P/SLIT2/ANXA3/FGF2/SEMA5A/FLT4/ADTRP/SASH1/BMPER/ANGPT1/TEK/KLF4/JCAD/MMRN2/ACVRL1/STARD13/RGCC/CLEC14A/RHOJ/GREM1/EMP2/CDH5/CDH13/PTPRM/CCBE1/CEACAM1/ANGPT4/PDGFB/SRPX2",35
"124","GO:0098801","GO:0098801","regulation of renal system process","10/1066","33/18903",8.76843137069344e-06,0.000381073198844088,0.000309202579913927,"GJA5/NPR1/AGTR1/EDNRB/GAS6/CORO2B/EMP2/ACE/PDGFB/AVPR2",10
"123","GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","24/1066","157/18903",7.84659737953432e-06,0.000343783034783012,0.000278945361699491,"TIE1/TGFBR2/SLIT2/NPNT/FGF2/HHIP/NOTCH4/TCF21/HOXA5/RSPO2/ENG/FGFR2/LGR4/MDK/TBX3/SIX1/SIX4/GREM1/FOXF1/TBX2/TMEM59L/RASIP1/BMP2/GPC3",24
"122","GO:0003205","GO:0003205","cardiac chamber development","25/1066","167/18903",7.46492159697478e-06,0.000329741495787681,0.000267552064830313,"TGFBR3/COL11A1/GJA5/FHL2/TGFBR2/TNNC1/ROBO2/HEG1/SLIT2/SLIT3/DSP/SOX4/TEK/ENG/RBP4/FGFR2/TBX5/TBX3/STRA6/MESP1/FOXF1/TBX2/GATA6/BMP2/ADAMTS1",25
"121","GO:0072073","GO:0072073","kidney epithelium development","23/1066","146/18903",7.24225327955704e-06,0.000322549610938288,0.000261716573495258,"CD34/KIF26B/EPCAM/ROBO2/SLIT2/NPNT/FGF2/IRX2/TCF21/AQP1/BMPER/FGFR2/LGR4/CAT/EDNRB/SIX1/SIX4/GREM1/PECAM1/KANK2/TMEM59L/BMP2/GPC3",23
"120","GO:0050819","GO:0050819","negative regulation of coagulation","13/1066","54/18903",6.90300071886113e-06,0.000310002257282855,0.000251535657773238,"CD34/FAP/PROS1/F11/F12/ADTRP/PRKG1/PLAU/UBASH3B/CPB2/CEACAM1/THBD/PDGFB",13
"119","GO:0060537","GO:0060537","muscle tissue development","47/1066","422/18903",6.65308456075852e-06,0.000301289686537207,0.000244466282754453,"TGFBR3/S1PR1/COL11A1/GJA5/RXRG/CENPF/WNT3A/FHL2/COL3A1/TGFBR2/TNNC1/HEG1/FGF2/NLN/PITX1/DSP/TCF21/MIR25/CAV2/CAV1/PGM5/ENG/ITGA8/NEBL/CDK1/MYOZ1/RBP4/FGFR2/BARX2/TBX5/TBX3/SGCG/CFL2/SIX1/SIX4/GREM1/STRA6/MESP1/MYH11/NDRG4/KAT2A/HLF/TBX2/GATA6/BMP2/RCAN1/SRPK3",47
"118","GO:0030193","GO:0030193","regulation of blood coagulation","15/1066","70/18903",6.50317956168209e-06,0.000296996903880549,0.000240983121313358,"EPHB2/CD34/FAP/PROS1/F11/F12/ADTRP/CAV1/PRKG1/PLAU/UBASH3B/CPB2/CEACAM1/THBD/PDGFB",15
"117","GO:0060562","GO:0060562","epithelial tube morphogenesis","40/1066","335/18903",6.16510864108997e-06,0.000283963850143879,0.000230408108817703,"RNF207/TIE1/STIL/WNT3A/KIF26B/TGFBR2/SLIT2/NPNT/FGF2/HHIP/IRX2/SOX4/NOTCH4/TCF21/HOXA5/DLC1/SOX17/RSPO2/ENG/MMRN2/FGFR2/LGR4/MDK/FOLR1/PRICKLE1/ACVRL1/TBX3/STARD13/SIX1/SIX4/GREM1/MESP1/NDRG4/FOXF1/KAT2A/TBX2/TMEM59L/RASIP1/BMP2/GPC3",40
"116","GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","23/1066","144/18903",5.71736584229829e-06,0.000265611073484013,0.000215516676124384,"RSPO1/ASPM/WNT3A/ZEB2/DKK2/FGF2/SEMA5A/DEPDC1B/SOX4/CAV1/SULF1/RSPO2/CCN4/RECK/WNK2/FGFR2/LGR4/LRRK2/SCEL/CDH3/RSPO4/BMP2/GPC3",23
"115","GO:0007162","GO:0007162","negative regulation of cell adhesion","38/1066","308/18903",4.8555903802269e-06,0.000227537187469937,0.000184623546356637,"EPHB2/EPCAM/PHLDB2/MELTF/PDE5A/SEMA5A/DUSP1/ADTRP/MUC21/NOTCH4/TNFRSF21/DLC1/FGL1/ANGPT1/CDKN2A/KLF4/PRKG1/VSIR/SFTPD/MDK/SPI1/LRRC32/FZD4/MMP12/UBASH3B/ACVRL1/RGCC/CORO2B/SPN/CDH13/CEACAM1/IL4I1/MYADM/BMP2/ARHGAP6/FOXP3/VSIG4/PLXNB3",38
"114","GO:0097205","GO:0097205","renal filtration","10/1066","31/18903",4.65875440626088e-06,0.000220228311362631,0.000178693128380496,"GJA5/CD34/ADGRF5/AQP1/SULF1/GAS6/TMEM63C/CORO2B/EMP2/PDGFB",10
"113","GO:0001936","GO:0001936","regulation of endothelial cell proliferation","27/1066","183/18903",4.32555926835828e-06,0.000206287069886573,0.000167381212862229,"TIE1/XDH/ATOH8/COL4A3/PPARG/GATA2/AGTR1/FGF2/SEMA5A/FLT4/CAV2/CAV1/SULF1/TEK/JCAD/ALOX5/MMRN2/MDK/ACVRL1/RGCC/CDH13/PTPRM/FUT2/BMP2/PDGFB/VEGFD/PLXNB3",27
"112","GO:0032102","GO:0032102","negative regulation of response to external stimulus","49/1066","436/18903",3.30446630228433e-06,0.00015899793663402,0.000129010836651214,"FGR/SMPDL3B/CD34/WNT3A/FAP/CALCRL/PPARG/SEMA3B/SEMA3G/ROBO2/PROS1/PHLDB2/SLIT2/SPP1/FGF2/F11/SEMA5A/PTGER4/DUSP1/F12/ADTRP/CLDN3/PBK/TEK/KLF4/ALOX5/PRKG1/MYOZ1/PLAU/FFAR4/MDK/MMP12/UBASH3B/A2M/CPB2/GREM1/SEMA4B/MEFV/CDH5/WFDC1/FOXF1/RTN4RL1/MMP28/ACP5/CEACAM1/THBD/PDGFB/FOXP3/VSIG4",49
"111","GO:0051145","GO:0051145","smooth muscle cell differentiation","16/1066","74/18903",2.8432629924995e-06,0.000138039137536755,0.000112004878813115,"NPNT/ENG/ITGA8/ZEB1/FGFR2/TBX3/EDNRB/SIX1/MESP1/TMEM204/FOXF1/RAMP2/TBX2/GATA6/COMP/PDGFB",16
"110","GO:0030195","GO:0030195","negative regulation of blood coagulation","13/1066","50/18903",2.72795123255211e-06,0.000133644810838394,0.000108439324593507,"CD34/FAP/PROS1/F11/F12/ADTRP/PRKG1/PLAU/UBASH3B/CPB2/CEACAM1/THBD/PDGFB",13
"109","GO:0001935","GO:0001935","endothelial cell proliferation","29/1066","199/18903",2.49337397476752e-06,0.00012327332431213,0.000100023906240312,"TIE1/CD34/XDH/ATOH8/COL4A3/PPARG/GATA2/AGTR1/FGF2/SEMA5A/FLT4/BMPER/CAV2/CAV1/SULF1/TEK/JCAD/ALOX5/MMRN2/MDK/ACVRL1/RGCC/CDH13/PTPRM/FUT2/BMP2/PDGFB/VEGFD/PLXNB3",29
"108","GO:0003094","GO:0003094","glomerular filtration","10/1066","29/18903",2.33314293894923e-06,0.000116419512018495,9.44627267874767e-05,"GJA5/CD34/ADGRF5/AQP1/SULF1/GAS6/TMEM63C/CORO2B/EMP2/PDGFB",10
"106","GO:0051383","GO:0051383","kinetochore organization","9/1066","23/18903",2.22042469826934e-06,0.00011212267573487,9.09762762357332e-05,"NUF2/CENPF/CENPA/CENPE/CENPK/KNTC1/DLGAP5/CDT1/NDC80",9
"107","GO:0090132","GO:0090132","epithelium migration","44/1066","369/18903",2.22622495892207e-06,0.00011212267573487,9.09762762357332e-05,"EDN2/PRKCE/ATOH8/ZEB2/FAP/PPARG/WNT7A/TGFBR2/HYAL1/GATA2/S100P/SLIT2/ANXA3/FGF2/SEMA5A/HBEGF/FLT4/ADTRP/SASH1/BMPER/ANGPT1/TEK/GLIPR2/KLF4/JCAD/MMRN2/ACVRL1/STARD13/RGCC/CLEC14A/RHOJ/GREM1/EMP2/CDH5/CDH13/PTPRM/CCBE1/KANK2/CEACAM1/ANGPT4/FERMT1/MMP9/PDGFB/SRPX2",44
"105","GO:0050817","GO:0050817","coagulation","32/1066","230/18903",2.14465621238656e-06,0.000110071926938582,8.93122998120678e-05,"EPHB2/PEAR1/SELP/CD34/WNT3A/FAP/COL3A1/PROS1/P2RY1/SLC7A11/F11/F12/ADTRP/CAV1/TLR4/ENTPD2/PRKCQ/PRKG1/PLAU/PAPSS2/UBASH3B/VWF/CPB2/F10/GAS6/COMP/CEACAM1/THBD/MYL9/PDGFB/SCUBE1/F8",32
"104","GO:0006261","GO:0006261","DNA-templated DNA replication","26/1066","166/18903",2.0958737368097e-06,0.000108602534304495,8.81200354525049e-05,"ORC1/TRAIP/MCM2/RFC4/HMGA1/MCM4/CCNE2/DSCC1/TONSL/RECQL4/MCM10/DNA2/E2F8/FEN1/DACH1/POLE2/WDHD1/RAD51/BLM/CHTF18/ORC6/GINS2/CDT1/CDC6/CCNE1/GINS1",26
"103","GO:1900046","GO:1900046","regulation of hemostasis","16/1066","72/18903",1.93538114179319e-06,0.000101259892942947,8.21622203680012e-05,"EPHB2/CD34/FAP/PROS1/F11/F12/ADTRP/CAV1/PRKG1/PLAU/UBASH3B/CPB2/COMP/CEACAM1/THBD/PDGFB",16
"102","GO:0010631","GO:0010631","epithelial cell migration","44/1066","366/18903",1.78956168256592e-06,9.45485088955659e-05,7.67166071143325e-05,"EDN2/PRKCE/ATOH8/ZEB2/FAP/PPARG/WNT7A/TGFBR2/HYAL1/GATA2/S100P/SLIT2/ANXA3/FGF2/SEMA5A/HBEGF/FLT4/ADTRP/SASH1/BMPER/ANGPT1/TEK/GLIPR2/KLF4/JCAD/MMRN2/ACVRL1/STARD13/RGCC/CLEC14A/RHOJ/GREM1/EMP2/CDH5/CDH13/PTPRM/CCBE1/KANK2/CEACAM1/ANGPT4/FERMT1/MMP9/PDGFB/SRPX2",44
"101","GO:0002040","GO:0002040","sprouting angiogenesis","28/1066","185/18903",1.73297886103132e-06,9.24655750702753e-05,7.50265157761764e-05,"GATA2/AGTR1/SLIT2/FGF2/SEMA5A/FLT4/ADTRP/BMPER/ANGPT1/TEK/RECK/KLF4/JCAD/ALOX5/MMRN2/E2F8/ACVRL1/STARD13/CLEC14A/RHOJ/GREM1/CDH13/RAMP2/CCBE1/KLF2/CEACAM1/VEGFD/SRPX2",28
"100","GO:0007160","GO:0007160","cell-matrix adhesion","33/1066","238/18903",1.61379445525872e-06,8.69673831938923e-05,7.05652859699444e-05,"CD34/COL3A1/PHLDB2/MUC4/LIMCH1/NPNT/TNXB/CCN2/UTRN/DLC1/CDKN2A/TEK/ITGA8/PLAU/SORBS1/COL17A1/LYVE1/MMP12/THY1/ACVRL1/THSD1/FBLN5/GREM1/ITGA11/CORO2B/PEAK1/EMP2/CDH13/LYPD3/SIGLEC1/FERMT1/ARHGAP6/GPM6B",33
"99","GO:0031032","GO:0031032","actomyosin structure organization","30/1066","204/18903",1.38707032902003e-06,7.55042626574639e-05,6.12641163928676e-05,"S1PR1/LMOD1/PHLDB2/ECT2/LIMCH1/PTGER4/PHACTR1/EPB41L2/CCN2/DLC1/RHPN1/PGM5/FRMD3/TMOD1/NEBL/MYOZ1/SORBS1/RGCC/CFL2/SIX4/FRMD5/CGNL1/CORO2B/MYH11/ARHGEF15/MYH10/CNN1/TNNT1/MYL9/ARHGAP6",30
"98","GO:0090130","GO:0090130","tissue migration","45/1066","374/18903",1.33732845658131e-06,7.35394189032315e-05,5.96698432721672e-05,"EDN2/PRKCE/ATOH8/ZEB2/FAP/PPARG/WNT7A/TGFBR2/HYAL1/GATA2/S100P/SLIT2/ANXA3/FGF2/SEMA5A/HBEGF/FLT4/ADTRP/SASH1/BMPER/ANGPT1/TEK/GLIPR2/KLF4/JCAD/MMRN2/ACVRL1/STARD13/RGCC/CLEC14A/RHOJ/GREM1/EMP2/CDH5/CDH13/FOXF1/PTPRM/CCBE1/KANK2/CEACAM1/ANGPT4/FERMT1/MMP9/PDGFB/SRPX2",45
"97","GO:0007596","GO:0007596","blood coagulation","32/1066","225/18903",1.32112552112486e-06,7.33973756014624e-05,5.95545894167407e-05,"EPHB2/PEAR1/SELP/CD34/WNT3A/FAP/COL3A1/PROS1/P2RY1/SLC7A11/F11/F12/ADTRP/CAV1/TLR4/ENTPD2/PRKCQ/PRKG1/PLAU/PAPSS2/UBASH3B/VWF/CPB2/F10/GAS6/COMP/CEACAM1/THBD/MYL9/PDGFB/SCUBE1/F8",32
"95","GO:0048286","GO:0048286","lung alveolus development","13/1066","47/18903",1.26645705382695e-06,7.15130813860134e-05,5.80256741466535e-05,"EDN2/PKDCC/SLC7A11/FLT4/TCF21/HOXA5/SFTPD/FGFR2/MMP12/STRA6/FOXF1/ACE/GATA6",13
"96","GO:0033674","GO:0033674","positive regulation of kinase activity","55/1066","496/18903",1.27393872945951e-06,7.15130813860134e-05,5.80256741466535e-05,"EPHB2/FGR/CLSPN/EPHA10/TIE1/ROR1/CKS1B/KIF14/WNT3A/ALKAL2/SLC11A1/TGFBR2/ECT2/SNCA/CENPE/PDE5A/FGF2/GHR/CCNB1/HBEGF/ADRB2/FGFR4/FLT4/NEDD9/AGER/SASH1/EZH2/ANGPT1/SLC1A1/TEK/TLR4/FGFR2/ADAM8/FZD4/CCND2/GPRC5A/LRRK2/IL23A/PLA2G1B/RGCC/GAS6/GREM1/CEMIP/EMP2/CDK5R1/SRCIN1/CDC6/ACE/CARD14/LILRA5/ANGPT4/BMP2/CASS4/EEF1A2/PDGFB",55
"94","GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","47/1066","395/18903",1.07423039683176e-06,6.15854000907057e-05,4.99703591090607e-05,"CKS1B/PPARG/CDC25A/HEG1/UCHL1/SNCA/PDE5A/CCNA2/FGF2/GHR/CCNO/CCNB1/CDC25C/ADRB2/DUSP1/TNXB/AGER/PKIB/SASH1/CAV1/EZH2/CCNE2/CDKN2A/CDKN2B/TLR4/ADAM8/FZD4/THY1/CCND2/LRRK2/PLA2G1B/RGCC/CDKN3/CCNB2/CEMIP/BLM/CCNF/PKMYT1/PLK1/CDK5R1/CDC6/CDK5RAP3/CCNE1/CBLC/RASIP1/BMP2/PDGFB",47
"93","GO:0045446","GO:0045446","endothelial cell differentiation","22/1066","121/18903",9.9360035934875e-07,5.7575401468069e-05,4.6716648474643e-05,"TIE1/S1PR1/XDH/ATOH8/HEG1/ARHGEF26/NOTCH4/CLDN3/SOX17/ZEB1/ROBO4/ACVRL1/EDNRB/MESP1/CDH5/TMEM100/PECAM1/CEACAM1/MYADM/CLDN5/SCUBE1/FOXP3",22
"92","GO:0045786","GO:0045786","negative regulation of cell cycle","48/1066","405/18903",9.26754869428127e-07,5.42856738190019e-05,4.40473653043986e-05,"TENT5B/CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/GJC2/SPC25/FANCD2/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/EZH2/PBK/MTBP/CDKN2A/CDKN2B/KLF4/ZWINT/CDK1/DNA2/E2F8/CHEK1/ESPL1/KNTC1/RGCC/BUB1B/RAD51/BLM/CCNF/PLK1/CDT1/AURKB/CDC6/KAT2A/CDK5RAP3/NDC80/SPC24/KANK2/BMP2/SUSD2/GTSE1/FHL1",48
